Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC,GLD,USO,^GSPC
Date,,,,,,,,,,,,,,,,,,
2024-06-07,211.60000610351562,73.0199966430664,5346.990234375,211.60000610351562,73.0199966430664,5346.990234375,215.19000244140625,73.91999816894531,5375.080078125,211.5399932861328,72.95999908447266,5331.330078125,215.07000732421875,73.55999755859375,5343.81005859375,12195100,2049500,3692760000
2024-06-10,213.5399932861328,75.45999908447266,5360.7900390625,213.5399932861328,75.45999908447266,5360.7900390625,214.02000427246094,75.55000305175781,5365.7900390625,212.75999450683594,73.55999755859375,5331.52001953125,213.1300048828125,73.77999877929688,5341.22021484375,4219600,4022900,3622280000
2024-06-11,214.14999389648438,75.51000213623047,5375.31982421875,214.14999389648438,75.51000213623047,5375.31982421875,214.3800048828125,75.98999786376953,5375.9501953125,213.24000549316406,74.91000366210938,5327.25,213.9499969482422,75.33999633789062,5353.0,4004100,1891700,3568030000
2024-06-12,214.72000122070312,75.9800033569336,5421.02978515625,214.72000122070312,75.9800033569336,5421.02978515625,216.5500030517578,76.91999816894531,5447.25,214.1999969482422,75.56999969482422,5409.1298828125,216.47000122070312,76.83000183105469,5409.1298828125,5911900,2465300,3962840000
2024-06-13,212.97000122070312,75.73999786376953,5433.740234375,212.97000122070312,75.73999786376953,5433.740234375,214.9600067138672,76.5199966430664,5441.93017578125,212.25999450683594,75.69000244140625,5402.509765625,214.44000244140625,76.30999755859375,5441.93017578125,5861100,1685400,3530380000
2024-06-14,215.72999572753906,76.08000183105469,5431.60009765625,215.72999572753906,76.08000183105469,5431.60009765625,216.0399932861328,76.77999877929688,5432.39013671875,214.97999572753906,75.83999633789062,5403.75,215.33999633789062,76.62000274658203,5424.080078125,7076500,2347100,3438650000
2024-06-17,214.61000061035156,77.79000091552734,5473.22998046875,214.61000061035156,77.79000091552734,5473.22998046875,215.24000549316406,77.9800033569336,5488.5,213.60000610351562,76.55000305175781,5420.39990234375,214.89999389648438,76.66000366210938,5431.10986328125,3877700,2589800,3447840000
2024-06-18,215.47000122070312,78.66999816894531,5487.02978515625,215.47000122070312,78.66999816894531,5487.02978515625,215.8300018310547,78.83000183105469,5490.3798828125,214.0399932861328,77.76000213623047,5471.31982421875,214.3800048828125,77.87999725341797,5476.14990234375,4921400,1757300,3544330000
2024-06-20,218.16000366210938,79.41000366210938,5473.169921875,218.16000366210938,79.41000366210938,5473.169921875,218.74000549316406,79.52999877929688,5505.52978515625,216.14999389648438,78.8499984741211,5455.56005859375,216.32000732421875,79.27999877929688,5499.990234375,7290500,1446500,3847060000
2024-06-21,214.77999877929688,78.6500015258789,5464.6201171875,214.77999877929688,78.6500015258789,5464.6201171875,217.89999389648438,79.79000091552734,5478.31005859375,214.25999450683594,78.4000015258789,5452.02978515625,217.8300018310547,79.44000244140625,5466.77001953125,8935400,1538800,6773800000
2024-06-24,215.6300048828125,79.69999694824219,5447.8701171875,215.6300048828125,79.69999694824219,5447.8701171875,215.94000244140625,79.80000305175781,5490.66015625,215.1999969482422,78.48999786376953,5447.58984375,215.5500030517578,78.5199966430664,5459.580078125,4626900,1402400,3696750000
2024-06-25,214.55999755859375,78.9000015258789,5469.2998046875,214.55999755859375,78.9000015258789,5469.2998046875,215.30999755859375,79.83000183105469,5472.8798828125,214.1199951171875,78.75,5446.56005859375,214.9600067138672,79.47000122070312,5460.72998046875,3847700,1272300,3591960000
2024-06-26,212.5800018310547,78.75,5477.89990234375,212.5800018310547,78.75,5477.89990234375,213.11000061035156,79.55000305175781,5483.14013671875,212.1199951171875,78.2699966430664,5451.8701171875,212.38999938964844,78.94000244140625,5460.7099609375,4690300,1581900,3563920000
2024-06-27,214.99000549316406,79.91999816894531,5482.8701171875,214.99000549316406,79.91999816894531,5482.8701171875,215.5,80.02999877929688,5490.81005859375,214.4499969482422,79.22000122070312,5467.5400390625,214.7100067138672,79.69999694824219,5473.58984375,4977800,1785700,3589530000
2024-06-28,215.00999450683594,79.58999633789062,5460.47998046875,215.00999450683594,79.58999633789062,5460.47998046875,215.80999755859375,80.04000091552734,5523.64013671875,214.82000732421875,79.08000183105469,5451.1201171875,215.63999938964844,80.02999877929688,5488.47998046875,3955100,1359600,7199220000
2024-07-01,215.57000732421875,81.54000091552734,5475.08984375,215.57000732421875,81.54000091552734,5475.08984375,216.0,81.69000244140625,5479.5498046875,214.49000549316406,79.81999969482422,5446.52978515625,215.25,80.20999908447266,5471.080078125,3797900,2272800,3488760000
2024-07-02,215.55999755859375,81.11000061035156,5509.009765625,215.55999755859375,81.11000061035156,5509.009765625,216.0800018310547,82.0199966430664,5509.68994140625,214.6199951171875,80.83000183105469,5458.43017578125,215.3300018310547,81.9800033569336,5461.83984375,4921700,1182500,3329950000
2024-07-03,217.99000549316406,81.2699966430664,5537.02001953125,217.99000549316406,81.2699966430664,5537.02001953125,218.74000549316406,81.5999984741211,5539.27001953125,217.3300018310547,80.56999969482422,5507.419921875,217.33999633789062,80.94999694824219,5507.43994140625,5055300,734700,2179470000
2024-07-05,220.92999267578125,81.30999755859375,5567.18994140625,220.92999267578125,81.30999755859375,5567.18994140625,221.27999877929688,82.5999984741211,5570.330078125,219.5800018310547,81.2300033569336,5531.6298828125,219.5800018310547,82.01000213623047,5537.91015625,5950600,1979700,3253080000
2024-07-08,218.19000244140625,80.41999816894531,5572.85009765625,218.19000244140625,80.41999816894531,5572.85009765625,220.0399932861328,81.0199966430664,5583.10986328125,217.41000366210938,80.29000091552734,5562.509765625,219.63999938964844,80.58999633789062,5572.75,5790800,2029600,3185670000
2024-07-09,218.55999755859375,79.7699966430664,5576.97998046875,218.55999755859375,79.7699966430664,5576.97998046875,219.2899932861328,80.6500015258789,5590.75,217.27000427246094,79.45999908447266,5574.56982421875,218.57000732421875,80.12000274658203,5584.240234375,3901500,1913000,3232920000
2024-07-10,219.36000061035156,80.4800033569336,5633.91015625,219.36000061035156,80.4800033569336,5633.91015625,220.7100067138672,80.69000244140625,5635.39013671875,219.16000366210938,79.18000030517578,5586.43994140625,220.13999938964844,79.41999816894531,5591.259765625,5556200,2291900,3336100000
2024-07-11,223.25,80.94000244140625,5584.5400390625,223.25,80.94000244140625,5584.5400390625,224.14999389648438,80.98999786376953,5642.4501953125,221.47999572753906,79.7300033569336,5576.52978515625,222.64999389648438,79.93000030517578,5635.2099609375,9322000,2998200,4020950000
2024-07-12,223.11000061035156,80.25,5615.35009765625,223.11000061035156,80.25,5615.35009765625,223.6199951171875,81.31999969482422,5655.56005859375,221.86000061035156,80.11000061035156,5590.43994140625,222.02999877929688,81.25,5590.759765625,5179300,3003800,3700280000
2024-07-15,223.8300018310547,80.12000274658203,5631.22021484375,223.8300018310547,80.12000274658203,5631.22021484375,225.58999633789062,80.37999725341797,5666.93994140625,223.02000427246094,79.56999969482422,5614.75,223.38999938964844,80.26000213623047,5638.16015625,5719300,2206700,3620470000
2024-07-16,228.2899932861328,79.05999755859375,5667.2001953125,228.2899932861328,79.05999755859375,5667.2001953125,228.2899932861328,79.41000366210938,5669.669921875,225.3000030517578,78.68000030517578,5639.02001953125,225.4499969482422,78.68000030517578,5644.08984375,11070700,2012200,4041760000
2024-07-17,227.22999572753906,80.62000274658203,5588.27001953125,227.22999572753906,80.62000274658203,5588.27001953125,229.64999389648438,80.70999908447266,5622.490234375,226.6699981689453,79.94999694824219,5584.81005859375,228.7899932861328,80.0,5610.06982421875,8620500,2459300,4246450000
2024-07-18,225.77999877929688,79.9000015258789,5544.58984375,225.77999877929688,79.9000015258789,5544.58984375,228.32000732421875,81.08999633789062,5614.0498046875,225.57000732421875,79.83999633789062,5522.81005859375,227.7100067138672,80.58999633789062,5608.56005859375,5485500,1425500,4007510000
2024-07-19,221.72999572753906,78.0,5505.0,221.72999572753906,78.0,5505.0,222.67999267578125,80.22000122070312,5557.5,221.41000366210938,77.86000061035156,5497.0400390625,221.52000427246094,79.51000213623047,5543.3701171875,8666000,2636000,3760570000
2024-07-22,221.8000030517578,77.62000274658203,5564.41015625,221.8000030517578,77.62000274658203,5564.41015625,221.9199981689453,77.75,5570.35986328125,220.39999389648438,76.86000061035156,5529.0400390625,221.5800018310547,77.16999816894531,5544.5400390625,5334100,1556600,3375180000
2024-07-23,222.5800018310547,76.62000274658203,5555.740234375,222.5800018310547,76.62000274658203,5555.740234375,222.75,77.12999725341797,5585.33984375,221.86000061035156,75.72000122070312,5550.89990234375,222.33999633789062,76.95999908447266,5565.2998046875,4435700,3124100,3500210000
2024-07-24,221.8000030517578,76.80999755859375,5427.1298828125,221.8000030517578,76.80999755859375,5427.1298828125,224.8800048828125,77.4800033569336,5508.0400390625,221.74000549316406,76.30000305175781,5419.97998046875,223.47000122070312,76.87000274658203,5505.83984375,6838800,2129200,3945550000
2024-07-25,218.3300018310547,77.45999908447266,5399.22021484375,218.3300018310547,77.45999908447266,5399.22021484375,219.25999450683594,77.77999877929688,5491.58984375,217.52000427246094,75.54000091552734,5390.9501953125,219.02000427246094,76.16999816894531,5428.7001953125,9777100,1824000,4592120000
2024-07-26,220.6300048828125,76.11000061035156,5459.10009765625,220.6300048828125,76.11000061035156,5459.10009765625,221.0399932861328,76.94000244140625,5488.31982421875,219.6999969482422,75.55000305175781,5430.7001953125,219.9600067138672,76.81999969482422,5433.669921875,6328800,2125100,3638770000
2024-07-29,220.32000732421875,75.19000244140625,5463.5400390625,220.32000732421875,75.19000244140625,5463.5400390625,221.5500030517578,76.98999786376953,5487.740234375,219.0500030517578,74.73999786376953,5444.43994140625,221.25999450683594,76.7300033569336,5476.5498046875,4665100,1955400,3379970000
2024-07-30,222.52000427246094,74.45999908447266,5436.43994140625,222.52000427246094,74.45999908447266,5436.43994140625,222.9199981689453,74.7699966430664,5489.4599609375,220.36000061035156,74.0,5401.7001953125,221.41000366210938,74.44999694824219,5478.72998046875,4939500,3304600,3777740000
2024-07-31,226.5500030517578,77.73999786376953,5522.2998046875,226.5500030517578,77.73999786376953,5522.2998046875,226.60000610351562,77.91000366210938,5551.509765625,223.63999938964844,75.9000015258789,5493.75,223.72999572753906,76.33000183105469,5505.58984375,7316600,4582800,4546910000
2024-08-01,225.77000427246094,76.29000091552734,5446.68017578125,225.77000427246094,76.29000091552734,5446.68017578125,227.57000732421875,77.8499984741211,5566.16015625,225.0500030517578,75.63999938964844,5410.419921875,226.74000549316406,77.79000091552734,5537.83984375,7217200,3633500,4703620000
2024-08-02,225.33999633789062,73.38999938964844,5346.56005859375,225.33999633789062,73.38999938964844,5346.56005859375,228.75999450683594,73.81999969482422,5383.89013671875,222.8699951171875,72.43000030517578,5302.02978515625,227.9499969482422,73.80999755859375,5376.6298828125,11109400,5001300,5156450000
2024-08-05,222.47999572753906,73.22000122070312,5186.330078125,222.47999572753906,73.22000122070312,5186.330078125,223.10000610351562,73.26000213623047,5250.89013671875,220.24000549316406,71.83000183105469,5119.259765625,220.55999755859375,71.94000244140625,5151.14013671875,8939000,3939500,5333250000
2024-08-06,220.6999969482422,72.44999694824219,5240.02978515625,220.6999969482422,72.44999694824219,5240.02978515625,222.13999938964844,73.38999938964844,5312.33984375,220.11000061035156,71.7300033569336,5193.56005859375,221.5,71.7699966430664,5206.419921875,14362300,3377900,4690190000
2024-08-07,220.5500030517578,74.69000244140625,5199.5,220.5500030517578,74.69000244140625,5199.5,222.30999755859375,75.16999816894531,5330.64013671875,220.35000610351562,73.69000244140625,5195.5400390625,221.94000244140625,73.94000244140625,5293.1298828125,5287800,4944000,4558260000
2024-08-08,224.00999450683594,75.36000061035156,5319.31005859375,224.00999450683594,75.36000061035156,5319.31005859375,224.25,75.80000305175781,5328.02978515625,222.52000427246094,74.44000244140625,5233.85009765625,222.72999572753906,74.52999877929688,5252.56982421875,6327100,3034300,4016830000
2024-08-09,224.55999755859375,76.22000122070312,5344.16015625,224.55999755859375,76.22000122070312,5344.16015625,225.27999877929688,76.3499984741211,5358.669921875,223.82000732421875,75.25,5300.83984375,224.82000732421875,75.66999816894531,5314.66015625,4441000,2923600,3516400000
2024-08-12,228.41000366210938,78.62999725341797,5344.39013671875,228.41000366210938,78.62999725341797,5344.39013671875,228.5399932861328,79.16999816894531,5371.2001953125,225.97000122070312,76.93000030517578,5324.3701171875,226.13999938964844,77.19000244140625,5351.8798828125,5561300,4745000,3360160000
2024-08-13,228.05999755859375,77.63999938964844,5434.43017578125,228.05999755859375,77.63999938964844,5434.43017578125,228.8699951171875,78.45999908447266,5436.5,227.58999633789062,77.30999755859375,5376.97998046875,228.07000732421875,78.37999725341797,5376.97998046875,6740200,2300800,3648980000
2024-08-14,226.1999969482422,76.58999633789062,5455.2099609375,226.1999969482422,76.58999633789062,5455.2099609375,227.47999572753906,77.75,5463.22021484375,225.35000610351562,76.30000305175781,5415.91015625,226.5500030517578,77.5999984741211,5442.35986328125,5462500,1721700,3380050000
2024-08-15,226.91000366210938,77.41000366210938,5543.22021484375,226.91000366210938,77.41000366210938,5543.22021484375,227.5,78.0,5546.22998046875,225.1199951171875,77.1500015258789,5501.1298828125,226.50999450683594,77.29000091552734,5501.1298828125,5273300,1640500,3723310000
2024-08-16,231.99000549316406,76.31999969482422,5554.25,231.99000549316406,76.31999969482422,5554.25,232.02000427246094,76.6500015258789,5561.97998046875,229.00999450683594,75.69000244140625,5525.169921875,229.99000549316406,76.2300033569336,5530.5,11924500,2476000,3357690000
2024-08-19,231.61000061035156,74.37999725341797,5608.25,231.61000061035156,74.37999725341797,5608.25,231.77999877929688,76.37999725341797,5608.2998046875,229.74000549316406,74.08999633789062,5550.740234375,230.14999389648438,76.25,5557.22998046875,5164800,4881200,3222050000
2024-08-20,232.4600067138672,73.83000183105469,5597.1201171875,232.4600067138672,73.83000183105469,5597.1201171875,234.00999450683594,75.0199966430664,5620.509765625,231.1300048828125,73.68000030517578,5585.5,233.7100067138672,74.73999786376953,5602.8798828125,9073600,2761700,2994420000
2024-08-21,232.14999389648438,72.5999984741211,5620.85009765625,232.14999389648438,72.5999984741211,5620.85009765625,232.8699951171875,74.80999755859375,5632.68017578125,230.47999572753906,72.11000061035156,5591.56982421875,231.69000244140625,74.31999969482422,5603.08984375,5337400,2769800,3119670000
2024-08-22,229.3699951171875,73.58000183105469,5570.64013671875,229.3699951171875,73.58000183105469,5570.64013671875,230.3800048828125,74.16999816894531,5643.22021484375,228.25999450683594,72.70999908447266,5560.9501953125,230.35000610351562,72.83000183105469,5637.77001953125,5765400,3170300,2981530000
2024-08-23,232.02000427246094,75.55000305175781,5634.60986328125,232.02000427246094,75.55000305175781,5634.60986328125,232.72999572753906,75.76000213623047,5641.81982421875,230.52000427246094,74.87000274658203,5585.16015625,231.0399932861328,74.98999786376953,5602.490234375,5418200,3008600,3291940000
2024-08-26,232.75999450683594,77.83000183105469,5616.83984375,232.75999450683594,77.83000183105469,5616.83984375,233.5,78.31999969482422,5651.6201171875,232.05999755859375,77.62000274658203,5602.33984375,233.4499969482422,78.06999969482422,5639.66015625,3151400,4196800,2938570000
2024-08-27,233.38999938964844,76.48999786376953,5625.7998046875,233.38999938964844,76.48999786376953,5625.7998046875,233.47000122070312,77.5999984741211,5631.18017578125,231.57000732421875,76.13999938964844,5593.47998046875,231.69000244140625,77.38999938964844,5602.89013671875,4435600,3537500,2798990000
2024-08-28,231.75,75.4800033569336,5592.18017578125,231.75,75.4800033569336,5592.18017578125,232.02000427246094,76.2300033569336,5627.02978515625,230.72999572753906,74.80000305175781,5560.9501953125,232.0,75.4000015258789,5624.509765625,4961500,1852500,3053450000
2024-08-29,232.9499969482422,76.7699966430664,5591.9599609375,232.9499969482422,76.7699966430664,5591.9599609375,233.61000061035156,77.6500015258789,5646.9501953125,231.9199981689453,76.0999984741211,5583.7099609375,231.9499969482422,76.7699966430664,5607.2998046875,5524200,4062000,3065640000
2024-08-30,231.2899932861328,74.33999633789062,5648.39990234375,231.2899932861328,74.33999633789062,5648.39990234375,232.86000061035156,75.22000122070312,5651.3701171875,230.5500030517578,74.12000274658203,5581.7900390625,232.52999877929688,75.19000244140625,5612.740234375,5743000,3341400,4185850000
2024-09-03,230.2899932861328,71.08999633789062,5528.93017578125,230.2899932861328,71.08999633789062,5528.93017578125,230.5399932861328,72.1500015258789,5623.89013671875,228.52000427246094,70.8499984741211,5504.330078125,230.3800048828125,72.1500015258789,5623.89013671875,6417900,4967800,3866350000
2024-09-04,230.42999267578125,69.61000061035156,5520.06982421875,230.42999267578125,69.61000061035156,5520.06982421875,231.05999755859375,71.5,5552.990234375,229.3800048828125,69.55000305175781,5503.66015625,229.7899932861328,70.62000274658203,5506.68017578125,4696000,4701400,3478140000
2024-09-05,232.35000610351562,69.88999938964844,5503.41015625,232.35000610351562,69.88999938964844,5503.41015625,232.88999938964844,71.52999877929688,5546.2998046875,231.3300018310547,69.51000213623047,5480.5400390625,232.72000122070312,70.7300033569336,5520.080078125,4838100,3482600,3521650000
2024-09-06,230.6300048828125,68.93000030517578,5408.419921875,230.6300048828125,68.93000030517578,5408.419921875,232.75999450683594,70.87000274658203,5522.47021484375,229.6199951171875,67.91000366210938,5402.6201171875,231.8300018310547,70.55000305175781,5507.330078125,6315800,3708600,3822800000
2024-09-09,231.60000610351562,69.2699966430664,5471.0498046875,231.60000610351562,69.2699966430664,5471.0498046875,231.6199951171875,69.66000366210938,5484.2001953125,230.38999938964844,68.05000305175781,5434.490234375,231.25999450683594,68.48999786376953,5442.06982421875,3548800,2685200,3825940000
2024-09-10,232.6199951171875,66.95999908447266,5495.52001953125,232.6199951171875,66.95999908447266,5495.52001953125,232.74000549316406,69.48999786376953,5497.91015625,231.1199951171875,66.0199966430664,5441.72021484375,232.38999938964844,69.44999694824219,5490.509765625,4378300,4038100,3848180000
2024-09-11,232.25,67.8499984741211,5554.1298828125,232.25,67.8499984741211,5554.1298828125,232.8699951171875,68.62000274658203,5560.41015625,231.08999633789062,66.37000274658203,5406.9599609375,231.72000122070312,67.8499984741211,5496.419921875,4637300,3143200,3839450000
2024-09-12,236.3300018310547,69.88999938964844,5595.759765625,236.3300018310547,69.88999938964844,5595.759765625,236.4499969482422,70.45999908447266,5600.7099609375,234.4199981689453,68.52999877929688,5535.5,234.6300048828125,69.06999969482422,5557.47998046875,9945000,4037300,3655070000
2024-09-13,238.67999267578125,69.83999633789062,5626.02001953125,238.67999267578125,69.83999633789062,5626.02001953125,238.97999572753906,70.93000030517578,5636.27001953125,237.75999450683594,69.12000274658203,5601.64990234375,238.1300048828125,70.19999694824219,5603.33984375,7455100,2453000,3500790000
2024-09-16,238.66000366210938,70.87999725341797,5633.08984375,238.66000366210938,70.87999725341797,5633.08984375,239.27999877929688,71.22000122070312,5636.0498046875,238.0500030517578,70.12999725341797,5604.52978515625,238.72999572753906,70.61000061035156,5615.2099609375,4713500,3317900,3437070000
2024-09-17,237.33999633789062,71.72000122070312,5634.580078125,237.33999633789062,71.72000122070312,5634.580078125,238.60000610351562,72.29000091552734,5670.81005859375,236.61000061035156,70.83999633789062,5614.0498046875,238.0800018310547,70.9000015258789,5655.509765625,5257100,1952300,3443600000
2024-09-18,235.50999450683594,70.66000366210938,5618.259765625,235.50999450683594,70.66000366210938,5618.259765625,240.2899932861328,71.94000244140625,5689.75,235.3000030517578,70.58000183105469,5615.080078125,238.19000244140625,71.01000213623047,5641.68017578125,11081100,2443800,3691390000
2024-09-19,239.1699981689453,72.75,5713.64013671875,239.1699981689453,72.75,5713.64013671875,239.52000427246094,73.20999908447266,5733.56982421875,237.38999938964844,71.79000091552734,5686.419921875,238.24000549316406,72.22000122070312,5702.6298828125,6108200,4126900,4024530000
2024-09-20,242.2100067138672,72.91999816894531,5702.5498046875,242.2100067138672,72.91999816894531,5702.5498046875,242.6300048828125,73.13999938964844,5715.14013671875,240.47000122070312,72.05000305175781,5674.490234375,241.11000061035156,72.41999816894531,5709.64013671875,7737400,1353300,7867260000
2024-09-23,242.67999267578125,72.25,5718.56982421875,242.67999267578125,72.25,5718.56982421875,243.4600067138672,73.52999877929688,5725.35986328125,242.58999633789062,71.16999816894531,5704.22021484375,242.97000122070312,72.95999908447266,5711.89990234375,5426200,2837700,3529550000
2024-09-24,246.07000732421875,73.29000091552734,5732.93017578125,246.07000732421875,73.29000091552734,5732.93017578125,246.19000244140625,73.86000061035156,5735.31982421875,243.14999389648438,72.83000183105469,5698.990234375,243.38999938964844,73.8499984741211,5727.66015625,8386300,2387000,3872710000
2024-09-25,245.72999572753906,71.4800033569336,5722.259765625,245.72999572753906,71.4800033569336,5722.259765625,246.47000122070312,72.80000305175781,5741.02978515625,244.7899932861328,70.94000244140625,5712.06005859375,246.19000244140625,72.3499984741211,5733.64990234375,7393400,3469200,3624910000
2024-09-26,246.97999572753906,69.01000213623047,5745.3701171875,246.97999572753906,69.01000213623047,5745.3701171875,247.3699951171875,70.12000274658203,5767.3701171875,245.19000244140625,68.5999984741211,5721.009765625,246.44000244140625,69.22000122070312,5762.22021484375,7041100,4593800,4391180000
2024-09-27,245.02000427246094,70.2699966430664,5738.169921875,245.02000427246094,70.2699966430664,5738.169921875,246.75,70.31999969482422,5763.77978515625,244.19000244140625,68.80000305175781,5727.33984375,246.30999755859375,69.30000305175781,5755.35986328125,8329600,3214700,3898530000
2024-09-30,243.05999755859375,69.91999816894531,5762.47998046875,243.05999755859375,69.91999816894531,5762.47998046875,244.0800018310547,70.87000274658203,5765.14013671875,242.5,69.41999816894531,5703.52978515625,243.97000122070312,69.95999908447266,5726.52001953125,6916700,2338500,4425730000
2024-10-01,245.61000061035156,72.11000061035156,5708.75,245.61000061035156,72.11000061035156,5708.75,246.97999572753906,73.7300033569336,5757.72998046875,245.05999755859375,69.29000091552734,5681.27978515625,245.1999969482422,69.33999633789062,5757.72998046875,10605500,13945000,4025180000
2024-10-02,245.66000366210938,72.76000213623047,5709.5400390625,245.66000366210938,72.76000213623047,5709.5400390625,246.07000732421875,74.20999908447266,5719.6298828125,243.99000549316406,71.62000274658203,5674.0,245.61000061035156,73.94999694824219,5698.14013671875,6798800,4093000,3829050000
2024-10-03,245.49000549316406,75.7300033569336,5699.93994140625,245.49000549316406,75.7300033569336,5699.93994140625,245.91000366210938,75.9000015258789,5718.77978515625,243.69000244140625,73.44999694824219,5677.3701171875,244.72000122070312,73.73999786376953,5698.18994140625,5674500,7082200,3597450000
2024-10-04,245.0,76.3499984741211,5751.06982421875,245.0,76.3499984741211,5751.06982421875,246.69000244140625,77.4000015258789,5753.2099609375,244.0500030517578,75.76000213623047,5702.830078125,245.0,76.20999908447266,5737.47998046875,5947800,5843100,3479400000
2024-10-07,244.1699981689453,79.19999694824219,5695.93994140625,244.1699981689453,79.19999694824219,5695.93994140625,244.82000732421875,79.30999755859375,5739.33984375,243.80999755859375,77.29000091552734,5686.85009765625,244.5800018310547,77.41999816894531,5737.7998046875,3849000,4353500,3637790000
2024-10-08,242.3699951171875,75.79000091552734,5751.1298828125,242.3699951171875,75.79000091552734,5751.1298828125,244.0399932861328,76.94000244140625,5757.60009765625,240.6300048828125,74.56999969482422,5714.56005859375,243.7899932861328,76.83000183105469,5719.14013671875,7669800,8048000,3393400000
2024-10-09,241.0500030517578,75.25,5792.0400390625,241.0500030517578,75.25,5792.0400390625,241.83999633789062,75.36000061035156,5796.7998046875,240.63999938964844,73.41000366210938,5745.02001953125,241.16000366210938,74.11000061035156,5751.7998046875,4120500,6501500,3650340000
2024-10-10,242.82000732421875,77.7699966430664,5780.0498046875,242.82000732421875,77.7699966430664,5780.0498046875,243.02000427246094,78.04000091552734,5795.02978515625,241.50999450683594,75.76000213623047,5764.759765625,241.77000427246094,76.1500015258789,5778.35986328125,4792700,4533100,3208790000
2024-10-11,245.47000122070312,77.48999786376953,5815.02978515625,245.47000122070312,77.48999786376953,5815.02978515625,245.9199981689453,77.87999725341797,5822.1298828125,244.47000122070312,76.69000244140625,5775.08984375,244.5,77.01000213623047,5775.08984375,5789500,3642400,3208720000
2024-10-14,245.07000732421875,75.93000030517578,5859.85009765625,245.07000732421875,75.93000030517578,5859.85009765625,245.86000061035156,76.6500015258789,5871.41015625,244.25999450683594,75.4800033569336,5829.56982421875,245.16000366210938,76.05999755859375,5829.81005859375,3922900,3943200,3005250000
2024-10-15,245.9199981689453,72.76000213623047,5815.259765625,245.9199981689453,72.76000213623047,5815.259765625,246.5500030517578,72.94999694824219,5870.35986328125,244.52999877929688,71.66999816894531,5804.47998046875,244.99000549316406,72.2699966430664,5866.740234375,5640800,4116700,3882120000
2024-10-16,247.14999389648438,72.4000015258789,5842.47021484375,247.14999389648438,72.4000015258789,5842.47021484375,248.08999633789062,72.66999816894531,5846.52001953125,246.36000061035156,71.52999877929688,5808.33984375,247.6199951171875,72.37999725341797,5816.580078125,5431900,2195300,3467230000
2024-10-17,248.6300048828125,72.62000274658203,5841.47021484375,248.6300048828125,72.62000274658203,5841.47021484375,249.05999755859375,72.83999633789062,5878.4599609375,247.6199951171875,71.30999755859375,5840.25,247.75,72.05000305175781,5875.6201171875,5176200,2541700,3480010000
2024-10-18,251.27000427246094,71.37999725341797,5864.669921875,251.27000427246094,71.37999725341797,5864.669921875,251.3699951171875,71.91999816894531,5872.169921875,249.89999389648438,70.56999969482422,5846.10986328125,250.0,71.73999786376953,5859.43017578125,7833600,4342300,3374490000
2024-10-21,251.22000122070312,72.26000213623047,5853.97998046875,251.22000122070312,72.26000213623047,5853.97998046875,253.13999938964844,72.87000274658203,5866.919921875,250.72999572753906,71.70999908447266,5824.7900390625,252.74000549316406,72.4000015258789,5857.81982421875,9258600,2941400,3407010000
2024-10-22,253.92999267578125,73.9800033569336,5851.2001953125,253.92999267578125,73.9800033569336,5851.2001953125,253.94000244140625,74.6500015258789,5863.0400390625,252.52000427246094,73.0,5821.169921875,253.05999755859375,73.19000244140625,5832.7001953125,5756300,3782100,3342080000
2024-10-23,250.8699951171875,73.55000305175781,5797.419921875,250.8699951171875,73.55000305175781,5797.419921875,253.17999267578125,74.02999877929688,5834.85009765625,250.1999969482422,72.91000366210938,5762.41015625,253.0800018310547,73.48999786376953,5834.5,8081000,2413400,3532650000
2024-10-24,252.8000030517578,73.05999755859375,5809.85986328125,252.8000030517578,73.05999755859375,5809.85986328125,253.32000732421875,74.08000183105469,5817.7998046875,251.39999389648438,72.2699966430664,5784.919921875,253.27000427246094,73.75,5817.7998046875,5962200,2218600,3543030000
2024-10-25,253.32000732421875,74.2300033569336,5808.1201171875,253.32000732421875,74.2300033569336,5808.1201171875,253.5500030517578,74.48999786376953,5862.81982421875,251.77000427246094,73.36000061035156,5799.97998046875,252.0,73.80000305175781,5826.75,4424500,3676100,3501280000
2024-10-28,253.3300018310547,70.43000030517578,5823.52001953125,253.3300018310547,70.43000030517578,5823.52001953125,253.6300048828125,70.63999938964844,5842.919921875,252.9499969482422,69.66999816894531,5823.080078125,253.00999450683594,69.7699966430664,5833.93017578125,4029100,7429100,3691280000
2024-10-29,256.0899963378906,69.66000366210938,5832.919921875,256.0899963378906,69.66000366210938,5832.919921875,256.2900085449219,70.30999755859375,5847.18994140625,254.22999572753906,69.13999938964844,5802.169921875,254.49000549316406,70.12000274658203,5819.68017578125,8875500,4015900,3879100000
2024-10-30,257.5,71.36000061035156,5813.669921875,257.5,71.36000061035156,5813.669921875,257.7099914550781,71.62999725341797,5850.93994140625,255.91000366210938,70.36000061035156,5811.27978515625,256.760009765625,70.66999816894531,5832.64990234375,6386200,3934400,3851120000
